price_lakhs,day,month,year,Type,Bed Room,Bath Room,Ownership,Furnishing Type,Floor,Room Partition Type,Flooring Type,State,city,Area_ft_square
14300.0,03,Sep,2025,House,1,2,0,Fully Furnished,3.0,0,0,Yangon,Kamaryut,1170.0
42500.0,03,Sep,2025,House,3,1,0,Fully Furnished,2.0,0,0,Yangon,Kamaryut,1250.0
3500.0,03,Sep,2025,Condo,2,1,0,Partially Furnished,5.0,0,0,Yangon,Thanlyin,710.0
1050.0,03,Sep,2025,Apartment,0,0,0,0,4.0,0,0,Yangon,Thingangkuun,825.0
8000.0,03,Sep,2025,House,0,0,0,0,1.0,0,0,Yangon,Dagon Myothit (North),2400.0
1100.0,03,Sep,2025,Apartment,0,0,0,0,6.0,0,0,Yangon,Thaketa,972.0
650.0,03,Sep,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Mayangone,600.0
6000.0,03,Sep,2025,Condo,3,2,0,0,5.0,0,0,Yangon,Kamaryut,1500.0
2700.0,03,Sep,2025,Apartment,0,0,0,0,5.0,0,0,Yangon,Okkalappa South,676.0
3800.0,03,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
5550.0,03,Sep,2025,Condo,3,2,0,Fully Furnished,5.0,0,0,Yangon,Thanlyin,1185.0
1550.0,03,Sep,2025,Condo,0,1,0,Partially Furnished,5.0,0,0,Yangon,Thanlyin,312.0
6690.0,03,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Mayangone,1700.0
2350.0,03,Sep,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Okkalappa South,867.0
2790.0,03,Sep,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Okkalappa South,972.0
2500.0,03,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Mingaladon,2400.0
5800.0,03,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thaketa,1200.0
2650.0,03,Sep,2025,Condo,0,0,0,0,3.0,0,0,Yangon,Insein,650.0
6700.0,03,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
9950.0,03,Sep,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Mayangone,1757.0
19700.0,03,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),4037.0
5500.0,03,Sep,2025,Condo,3,4,0,0,0.0,0,0,Yangon,Bahan,1350.0
1820.0,03,Sep,2025,Apartment,0,0,0,0,4.0,0,0,Yangon,Dagon Myothit (North),972.0
3300.0,03,Sep,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Hlaing,900.0
3600.0,03,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
65000.0,03,Sep,2025,House,5,5,Grant,0,2.0,0,0,Yangon,Thingangkuun,10000.0
25000.0,03,Sep,2025,House,0,0,Grant,0,3.0,0,0,Yangon,Hlaing,2275.0
9000.0,03,Sep,2025,Condo,3,3,Contract,0,1.0,Master and Single Bedroom,Parquet Flooring,Yangon,Yankin,2100.0
6400.0,03,Sep,2025,Condo,4,3,Contract,0,1.0,Master and Single Bedroom,0,Yangon,Hlaing,1400.0
25000.0,03,Sep,2025,House,4,3,Grant,0,0.0,Master and Single Bedroom,Parquet Flooring,Yangon,Mayangone,1394.0
5999.0,03,Sep,2025,Condo,3,3,Contract,0,1.0,Master and Single Bedroom,Parquet Flooring,Yangon,Hlaing,1300.0
16000.0,03,Sep,2025,Condo,3,2,Contract,Fully Furnished,1.0,Master and Single Bedroom,Parquet Flooring,Yangon,Sanchaung,1400.0
35000.0,03,Sep,2025,House,4,4,Grant,0,2.0,Master and Single Bedroom,Parquet Flooring,Yangon,Thingangkuun,3600.0
9000.0,02,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
13300.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Yankin,1664.0
3850.0,02,Sep,2025,Apartment,1,2,0,0,1.0,0,0,Yangon,Sanchaung,625.0
3800.0,02,Sep,2025,Condo,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
12000.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Tamwe,1500.0
35000.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),10625.0
7250.0,02,Sep,2025,Condo,3,4,0,Fully Furnished,0.0,0,0,Yangon,Ahlon,1800.0
12500.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3700.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Hmawbi,897336.0000000001
8500.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3500.0,02,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),1200.0
1170.0,02,Sep,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Dawbon,625.0
3180.0,02,Sep,2025,Condo,0,0,0,0,6.0,0,0,Yangon,Dagon Myothit (North),1100.0
13300.0,02,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3800.0,02,Sep,2025,Condo,0,0,0,0,5.0,0,0,Yangon,Okkalappa South,1026.0
3750.0,02,Sep,2025,Condo,0,0,0,0,5.0,0,0,Yangon,Okkalappa South,1026.0
7500.0,02,Sep,2025,House,0,0,Grant,0,2.0,0,0,Yangon,Dagon Myothit (North),2400.0
4300.0,02,Sep,2025,House,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
1850.0,02,Sep,2025,Apartment,0,0,0,0,2.0,0,0,Yangon,Mingalartaungnyunt,625.0
8500.0,02,Sep,2025,Land,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
11000.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Ahlon,1523.0
10200.0,02,Sep,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thingangkuun,3480.0
5100.0,02,Sep,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thingangkuun,1740.0
16.0,02,Sep,2025,Condo,0,0,0,0,6.0,0,0,Yangon,Pabedan,1550.0
7000.0,02,Sep,2025,House,3,3,Contract,0,2.0,Master Bedroom Only,0,Yangon,Thingangkuun,1325.0
4700.0,02,Sep,2025,Apartment,0,0,0,0,2.0,0,0,Yangon,Botahtaung,1500.0
35000.0,02,Sep,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Dagon Myothit (South),10000.0
38000.0,02,Sep,2025,House,0,0,Contract,0,2.0,0,0,Yangon,Dagon Myothit (South),18000.0
10000.0,02,Sep,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Okkalappa South,1200.0
8000.0,02,Sep,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Thingangkuun,1200.0
2130.0,02,Sep,2025,Apartment,0,0,0,0,4.0,0,0,Yangon,Okkalappa South,972.0
36000.0,02,Sep,2025,House,4,4,Contract,0,2.0,Master Bedroom Only,0,Yangon,Mayangone,4967.0
55000.0,02,Sep,2025,House,3,3,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Ahlon,7200.0
55000.0,02,Sep,2025,Land,0,0,Contract,0,0.0,0,0,Yangon,Mayangone,5000.0
40000.0,02,Sep,2025,House,5,3,Contract,0,2.0,Master and Single Bedroom,0,Yangon,Mayangone,4860.0
4000.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
1350.0,02,Sep,2025,Apartment,0,0,0,0,4.0,0,0,Yangon,Kamaryut,770.0
2600.0,02,Sep,2025,Condo,2,1,0,Partially Furnished,4.0,0,0,Yangon,Okkalappa South,756.0
2700.0,02,Sep,2025,Condo,0,0,0,0,4.0,0,0,Yangon,Dagon Myothit (North),1026.0
7790.0,02,Sep,2025,Condo,4,3,0,0,0.0,0,0,Yangon,Yankin,1807.0
11800.0,02,Sep,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Yankin,1590.0
1530.0,02,Sep,2025,Apartment,0,0,0,0,5.0,0,0,Yangon,Thaketa,1026.0
4500.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thingangkuun,1100.0
3050.0,02,Sep,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Okkalappa North,884.0
12500.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Botahtaung,1862.0
1300.0,02,Sep,2025,Apartment,0,0,0,0,2.0,0,0,Yangon,Hlaing,630.0
8500.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Yankin,986.0
12000.0,02,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa South,1200.0
42100.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Mayangone,4992.0
1400.0,02,Sep,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Insein,575.0
8500.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Ahlon,1825.0
4800.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
1250.0,02,Sep,2025,Apartment,0,0,0,0,6.0,0,0,Yangon,Thaketa,990.0
7500.0,02,Sep,2025,House,0,0,0,0,2.0,0,0,Yangon,Dagon Myothit (South),1200.0
2100.0,02,Sep,2025,Apartment,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,990.0
16000.0,02,Sep,2025,House,0,0,0,0,3.0,0,0,Yangon,Dagon Myothit (South),2400.0
6500.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thingangkuun,1500.0
7000.0,02,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Yankin,1306.0
1420.0,02,Sep,2025,Apartment,0,1,0,0,0.0,0,0,Yangon,Thaketa,972.0
3600.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1200.0
1550.0,02,Sep,2025,Apartment,2,2,0,0,6.0,0,0,Yangon,Okkalappa South,918.0
999.0,02,Sep,2025,Apartment,1,1,0,0,0.0,0,0,Yangon,Dawbon,625.0
45000.0,02,Sep,2025,House,0,0,0,0,3.5,0,0,Yangon,Dagon Myothit (North),2400.0
55000.0,02,Sep,2025,House,0,0,0,0,2.0,0,0,Yangon,Tamwe,1800.0
20000.0,02,Sep,2025,House,5,2,0,0,2.0,0,0,Yangon,Dagon Myothit (South),2400.0
6500.0,02,Sep,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Dagon,1650.0
6800.0,02,Sep,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thanlyin,1126.0
1930.0,02,Sep,2025,Apartment,2,0,0,0,4.0,0,0,Yangon,Okkalappa South,972.0
2600.0,02,Sep,2025,House,0,0,0,0,1.0,0,0,Yangon,Okkalappa South,600.0
2500.0,02,Sep,2025,House,0,0,0,0,1.0,0,0,Yangon,Okkalappa South,1200.0
2500.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1500.0
5000.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3150.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
8000.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
3700.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
10000.0,02,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (East),2400.0
9000.0,01,Sep,2025,House,0,0,Grant,0,1.0,0,0,Yangon,Dagon Myothit (North),2400.0
5500.0,01,Sep,2025,Land,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
14500.0,01,Sep,2025,Land,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
26000.0,01,Sep,2025,Land,0,0,Grant,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
45000.0,01,Sep,2025,House,5,5,Contract,0,3.5,Master Bedroom Only,Tiling Flooring,Yangon,Insein,2100.0
6700.0,01,Sep,2025,Condo,3,2,0,Tiled Floor &amp; Walls for Kitchen,0.0,0,0,Yangon,Mayangone,2100.0
45000.0,01,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,3600.0
92835.0,01,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Bahan,6189.0
95000.0,01,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Bahan,3480.0
154000.0,01,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,11000.0
170000.0,01,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Bahan,6200.0
220000.0,01,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Bahan,11000.0
29500.0,01,Sep,2025,House,6,7,0,Partially Furnished,3.0,0,0,Yangon,Dagon Myothit (East),3000.0
16000.0,01,Sep,2025,Condo,4,4,0,0,1.0,0,0,Yangon,Hlaing,2015.0
30800.0,01,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Mayangone,7700.0
6500.0,01,Sep,2025,Condo,2,3,0,0,0.0,0,0,Yangon,Dagon,1650.0
16000.0,01,Sep,2025,Condo,4,3,0,0,0.0,0,0,Yangon,Ahlon,2400.0
13800.0,01,Sep,2025,Condo,5,3,0,0,0.0,0,0,Yangon,Ahlon,2360.0
16000.0,01,Sep,2025,Condo,3,4,0,0,0.0,0,0,Yangon,Ahlon,2450.0
38000.0,01,Sep,2025,Condo,4,3,0,0,0.0,0,0,Yangon,Ahlon,1997.0
11500.0,01,Sep,2025,Condo,4,5,0,0,0.0,0,0,Yangon,Ahlon,2805.0
12000.0,01,Sep,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Ahlon,1706.0
8200.0,01,Sep,2025,Condo,3,4,0,0,0.0,0,0,Yangon,Ahlon,1800.0
8500.0,01,Sep,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Ahlon,1825.0
21150.0,01,Sep,2025,Condo,4,4,0,0,0.0,0,0,Yangon,Ahlon,2350.0
3.5,01,Sep,2025,Condo,0,0,0,0,0.0,0,0,Yangon,Ahlon,2734.0
39000.0,01,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Bahan,5600.0
3500.0,01,Sep,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Ahlon,3500.0
4500.0,01,Sep,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thingangkuun,1300.0
170000.0,01,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Kamaryut,6200.0
18000.0,01,Sep,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,4000.0
40000.0,01,Sep,2025,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,4500.0
6000.0,31,Aug,2025,Condo,2,2,0,Fully Furnished,0.0,0,0,Yangon,Yankin,800.0
3000.0,31,Aug,2025,Condo,2,2,Contract,Partially Furnished,4.0,0,0,Yangon,Okkalappa South,972.0
2700.0,31,Aug,2025,Apartment,0,1,0,0,1.0,0,0,Yangon,Tamwe,750.0
55000.0,31,Aug,2025,House,4,5,0,0,2.5,0,0,Yangon,Thingangkuun,6007.0
9000.0,31,Aug,2025,House,5,0,0,0,3.0,0,0,Yangon,Dagon Myothit (North),1200.0
3550.0,31,Aug,2025,Apartment,0,0,0,0,0.5,0,0,Yangon,Okkalappa South,972.0
3500.0,31,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Okkalappa North,1150.0
1860.0,31,Aug,2025,Apartment,1,1,0,0,3.0,0,0,Yangon,Thaketa,972.0
3490.0,31,Aug,2025,Condo,2,2,0,0,5.0,0,0,Yangon,Okkalappa South,1026.0
7800.0,31,Aug,2025,House,0,0,0,0,2.0,0,0,Yangon,Dagon Myothit (North),2400.0
3000.0,31,Aug,2025,Condo,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,972.0
3100.0,31,Aug,2025,Condo,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
2250.0,31,Aug,2025,Apartment,2,1,0,0,2.0,0,0,Yangon,Okkalappa South,918.0
42500.0,31,Aug,2025,House,3,2,0,0,2.0,0,0,Yangon,Kamaryut,1250.0
8000.0,31,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2300.0
39800.0,31,Aug,2025,House,3,2,0,0,2.0,0,0,Yangon,Kamaryut,1250.0
1200.0,31,Aug,2025,Apartment,2,1,0,0,6.0,0,0,Yangon,Tamwe,900.0
3950.0,31,Aug,2025,Condo,4,2,0,0,0.0,0,0,Yangon,Tamwe,1500.0
45000.0,31,Aug,2025,Condo,4,4,0,0,0.0,0,0,Yangon,Mayangone,4500.0
7700.0,31,Aug,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Tamwe,1460.0
2380.0,31,Aug,2025,Apartment,2,2,0,0,6.0,0,0,Yangon,Okkalappa South,700.0
1700.0,31,Aug,2025,Condo,2,1,0,0,0.0,0,0,Yangon,Dagon Myothit (Seikkan),600.0
1450.0,31,Aug,2025,Apartment,2,1,0,0,6.0,0,0,Yangon,Okkalappa South,972.0
5500.0,31,Aug,2025,Condo,2,2,0,0,1.0,0,0,Yangon,Mayangone,1400.0
37000.0,31,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),4800.0
5800.0,31,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Okkalappa South,1500.0
3750.0,31,Aug,2025,Condo,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
12000.0,31,Aug,2025,House,3,3,0,0,2.0,0,0,Yangon,Thingangkuun,1200.0
3300.0,31,Aug,2025,Condo,3,1,0,0,0.0,0,0,Yangon,Okkalappa South,1045.0
3000.0,31,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
13500.0,31,Aug,2025,House,2,1,0,0,2.0,0,0,Yangon,Thingangkuun,1200.0
3780.0,31,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
2500.0,31,Aug,2025,House,0,0,0,0,2.0,0,0,Mandalay,Chanmyathazi,720.0
4000.0,31,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1045.0
10500.0,31,Aug,2025,House,4,5,0,0,3.0,0,0,Yangon,Dagon Myothit (North),1320.0
12500.0,31,Aug,2025,Land,0,1,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
3200.0,31,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,884.0
8000.0,31,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2300.0
3000.0,31,Aug,2025,Condo,1,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
8500.0,31,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2400.0
4600.0,31,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Okkalappa South,1620.0
4500.0,31,Aug,2025,Apartment,0,1,0,0,1.0,0,0,Yangon,Tamwe,900.0
3100.0,31,Aug,2025,Condo,2,1,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
3750.0,31,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
3450.0,31,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,918.0
7000.0,31,Aug,2025,Apartment,1,1,0,0,1.0,0,0,Yangon,Tamwe,900.0
3800.0,31,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
3500.0,31,Aug,2025,House,2,1,0,Partially Furnished,0.0,0,0,Yangon,Thanlyin,2550.0
30000.0,31,Aug,2025,House,0,0,0,0,2.0,0,0,Yangon,Thanlyin,12000.0
2700.0,31,Aug,2025,Condo,2,1,0,0,4.0,0,0,Yangon,Okkalappa South,935.0
1375.0,31,Aug,2025,Apartment,1,1,0,0,6.0,0,0,Yangon,Sanchaung,625.0
18500.0,31,Aug,2025,Condo,4,2,0,0,1.0,0,0,Yangon,Yankin,3050.0
3300.0,31,Aug,2025,Apartment,1,1,0,0,0.5,0,0,Yangon,Hlaing,800.0
1420.0,31,Aug,2025,Apartment,1,1,0,0,6.0,0,0,Yangon,Okkalappa South,972.0
2100.0,31,Aug,2025,Apartment,0,1,0,0,1.0,0,0,Yangon,Okkalappa South,972.0
8200.0,31,Aug,2025,Condo,2,2,0,0,1.0,0,0,Yangon,Sanchaung,1100.0
8000.0,31,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2300.0
4000.0,31,Aug,2025,Condo,2,2,0,0,1.0,0,0,Yangon,Thingangkuun,1530.0
1250.0,31,Aug,2025,Apartment,2,1,0,0,6.0,0,0,Yangon,Okkalappa South,625.0
5900.0,31,Aug,2025,Apartment,0,1,0,0,1.0,0,0,Yangon,Tamwe,900.0
8000.0,31,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),2300.0
13500.0,31,Aug,2025,House,0,0,0,0,2.0,0,0,Yangon,Dagon Myothit (South),2400.0
241281.0,31,Aug,2025,Office / Retail,0,0,0,0,0.0,0,0,Yangon,Kamaryut,28386.0
6700.0,30,Aug,2025,House,3,2,0,Partially Furnished,3.0,0,0,Yangon,Okkalappa South,1380.0
7500.0,30,Aug,2025,House,3,2,0,0,2.0,0,0,Yangon,Dagon Myothit (North),1740.0
1350.0,30,Aug,2025,Apartment,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,625.0
2500.0,30,Aug,2025,Apartment,0,0,0,0,1.0,0,0,Yangon,Thingangkuun,1026.0
5500.0,30,Aug,2025,House,3,3,0,0,0.0,0,0,Yangon,Dagon Myothit (South),1440.0
21000.0,30,Aug,2025,House,0,1,0,0,1.0,0,0,Yangon,Thaketa,1200.0
5800.0,30,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thaketa,3500.0
14600.0,30,Aug,2025,House,4,5,0,0,3.0,0,0,Yangon,Thaketa,1300.0
15000.0,30,Aug,2025,House,0,1,0,0,2.0,0,0,Yangon,Thaketa,1200.0
130000.0,30,Aug,2025,House,0,1,0,0,4.0,0,0,Yangon,Bahan,4050.0
75000.0,30,Aug,2025,House,4,5,0,0,2.5,0,0,Yangon,Bahan,4800.0
68000.0,30,Aug,2025,House,5,6,0,0,2.0,0,0,Yangon,Bahan,4050.0
18700.0,30,Aug,2025,House,0,1,0,0,1.0,0,0,Yangon,Yankin,2800.0
80000.0,30,Aug,2025,House,9,7,0,0,2.0,0,0,Yangon,Yankin,4800.0
21500.0,30,Aug,2025,Condo,4,3,0,0,0.0,0,0,Yangon,Kamaryut,1885.0
26500.0,30,Aug,2025,House,5,6,0,0,2.0,0,0,Yangon,Yankin,4125.0
8.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Yankin,1664.0
18000.0,30,Aug,2025,Condo,2,3,0,0,0.0,0,0,Yangon,Sanchaung,1800.0
2400.0,30,Aug,2025,Apartment,2,1,0,0,1.0,0,0,Yangon,Yankin,1050.0
3490.0,30,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Okkalappa South,1026.0
4800.0,30,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thanlyin,946.0
3850.0,30,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thingangkuun,918.0
3800.0,30,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Dagon Myothit (North),1200.0
4850.0,30,Aug,2025,Condo,2,3,0,0,0.0,0,0,Yangon,Okkalappa South,1512.0
5950.0,30,Aug,2025,Condo,2,1,0,0,0.0,0,0,Yangon,Thingangkuun,1088.0
4500.0,30,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thingangkuun,1300.0
8600.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thingangkuun,1250.0
8100.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thingangkuun,1205.0
6700.0,30,Aug,2025,Condo,2,2,0,0,0.0,0,0,Yangon,Thingangkuun,1110.0
8700.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thingangkuun,2350.0
13000.0,30,Aug,2025,House,4,4,0,Partially Furnished,4.0,0,0,Yangon,Kyeemyindaing,1000.0
11000.0,30,Aug,2025,Condo,4,2,0,0,0.0,0,0,Yangon,Thingangkuun,2400.0
16000.0,30,Aug,2025,House,2,0,0,0,0.0,0,0,Yangon,Thingangkuun,3600.0
11000.0,30,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,2400.0
6500.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Thingangkuun,1460.0
17900.0,30,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thaketa,4896.0
5800.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Tamwe,1059.0
6200.0,30,Aug,2025,Condo,3,3,0,0,1.0,0,0,Yangon,Kamaryut,1750.0
6600.0,30,Aug,2025,Condo,2,2,0,0,1.0,0,0,Yangon,Yankin,942.0
10000.0,30,Aug,2025,Condo,3,3,0,0,0.0,0,0,Yangon,Tamwe,1650.0
5900.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Tamwe,1350.0
42000.0,30,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Mayangone,2630.0
5300.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Tamwe,1250.0
119761.2,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Sanchaung,10236.0
5200.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Tamwe,1250.0
5600.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Tamwe,1350.0
6500.0,30,Aug,2025,Condo,3,2,0,0,0.0,0,0,Yangon,Tamwe,1350.0
3500.0,30,Aug,2025,Condo,1,1,0,0,0.0,0,0,Yangon,Yankin,485.0
170000.0,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Kamaryut,6200.0
43000.0,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,2920.0
2600.0,30,Aug,2025,Condo,1,1,0,0,0.0,0,0,Yangon,Lanmadaw,391.0
15500.0,30,Aug,2025,Condo,4,4,0,0,1.0,0,0,Yangon,Ahlon,2205.0
150000.0,30,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Mayangone,5525.0
40000.0,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Yankin,2400.0
18500.0,30,Aug,2025,Condo,4,4,0,Fully Furnished,1.0,0,0,Yangon,Yankin,3050.0
80000.0,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,6400.0
25000.0,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Mayangone,3635.0
92835.0,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Bahan,6189.0
4500.0,30,Aug,2025,House,5,5,0,0,2.5,0,0,Yangon,Dagon Myothit (North),1500.0
40000.0,30,Aug,2025,House,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,8100.0
28000.0,30,Aug,2025,Land,0,0,0,0,0.0,0,0,Yangon,Thingangkuun,4800.0
3500.0,30,Aug,2025,Condo,1,1,0,0,0.0,0,0,Yangon,Hlaing,475.0
61500.0,30,Aug,2025,House,0,0,0,0,2.0,0,0,Yangon,Thingangkuun,6825.0
8500.0,30,Aug,2025,Condo,2,2,0,0,1.0,0,0,Yangon,Mayangone,1000.0
